case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp-0.70,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.199526,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.9719727316861918,2.319916062802309,0.0,0.006310735649919434,0.0,0.0,0.0,0.08794485615714435,optimal,0.0,0.0,0.2672297343491657,0.6273668518066612,0.0,0.00014975259518564067,0.0001347677758698778,0.0007018064704743619,0.0,0.0,0.0,0.10541839866348895,2.749258661328357e-06,0.21608782497017656,0.0
exp-0.75,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.177828,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.924547386792628,2.253154709476501,0.0,0.0,0.0,0.0,0.0,0.08553274325750333,optimal,0.0,0.0,0.2541934421936934,0.6279790208872881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178275369190186,6.550699300203873e-19,0.19120315026165866,0.0
exp-0.80,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.158489,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.8825616309780503,2.1672172060602666,0.0,0.0,0.0,0.0,0.0,0.08311343869528375,optimal,0.0,0.0,0.2426499518912269,0.6240401831186142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13330986499015887,-1.6031587667561522e-17,0.16389758642065017,0.0
exp-0.85,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.141254,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.8386766152611833,2.089701424999148,0.0,0.0,0.0,0.0,0.0,0.08067757501945841,optimal,0.0,0.0,0.23058428239158796,0.6196861995330194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14972951807539261,-1.1982662125535798e-17,0.14006906413530676,0.0
exp-0.90,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.125893,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.7708118255231873,2.0041741584622734,0.0,0.0,0.0,0.0,0.0,0.07821426904379833,optimal,0.0,0.0,0.21192565574498887,0.6150868307267666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1729875135282445,5.992011769618068e-18,0.11357318164814532,0.0
exp-0.95,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.112202,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.6806353880273778,1.9274077694865253,0.0,0.0,0.0,0.0,0.0,0.07566591110227892,optimal,0.0,0.0,0.1871327036699801,0.6116613780993541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20120591823066575,-2.4916478159449025e-17,0.08908858578757409,0.0
exp-1.00,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.1,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.5869390187227516,1.857432599353102,0.0,0.0,0.0,0.0,0.0,0.07302972926628688,optimal,0.0,0.0,0.16137198769714214,0.6064861873175701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23214182498528765,-7.382898300254913e-18,0.06882281969439359,0.0
exp-1.05,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.0891251,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.4471769805615638,1.7800922109139206,0.0,0.0,0.0,0.0,0.0,0.07027729096513988,optimal,0.0,0.0,0.12294605726274338,0.5989270590605462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2781268836767104,6.066713239805748e-18,0.04826320978725865,0.0
exp-1.10,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.0794328,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.1944649127265525,1.7102442301574228,0.0,0.0,0.0,0.0,0.0,0.06726052754013932,optimal,0.0,0.0,0.05346584313362606,0.5921626020957758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3543715547705982,2.8959510608627473e-18,0.02963295227200481,0.0
exp-1.15,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.0707946,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.0,1.5905162352133724,0.0,0.0,0.0,0.0,0.0,0.06377574918099353,optimal,0.0,0.0,0.0,0.56304845659757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43695154340243003,0.0,0.015217446462615747,0.0
exp-1.20,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.0630957,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.0,1.4068883316077516,0.0,0.0,0.0,0.0,0.0,0.060206484116335376,optimal,0.0,0.0,0.0,0.5062071678874437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49379283211255615,0.0,0.005296917119807682,0.0
