case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp1.85,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,70.7946,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,21.466990603160166,0.0,0.0,0.0,0.0,0.0,0.41445323427549113,0.0,0.0,0.0,0.9989711930652225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010288069347772863,0.0,8.124775659345918,0.0
exp1.80,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,63.0957,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,20.787233958285995,0.0,0.0,0.0,0.0,0.0,0.4059624524584654,0.0,0.0,0.0,0.9988087835315401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011912164684597874,0.0,7.843066307494399,0.0
exp1.75,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,56.2341,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,20.353200503518543,0.0,0.0,0.0,0.0,0.0,0.39740137334677855,0.0,0.0,0.0,0.9986928458709633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013071541290366764,0.0,7.659386774329495,0.0
exp1.70,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,50.1187,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,19.822611162780838,0.0,0.0,0.0,0.0,0.0,0.3889457319864132,0.0,0.0,0.0,0.9985335885759075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014664114240924982,0.0,7.434320379910065,0.0
exp1.65,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,44.6684,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,19.236005009659785,0.0,0.0,0.0,0.0,0.0,0.38052335815365856,0.0,0.0,0.0,0.99833422878928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016657712107200112,0.0,7.191614474598763,0.0
exp1.60,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,39.8107,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,18.57259992641526,0.0,0.0,0.0,0.0,0.0,0.37180237551909434,0.0,0.0,0.0,0.9980848469986657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001915153001334019,0.0,6.915107198186384,0.0
exp1.55,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,35.4813,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,18.060599491591503,0.0,0.0,0.0,0.0,0.0,0.363080658801864,0.0,0.0,0.0,0.9978673361405891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002132663859410921,0.0,6.700336999282408,0.0
exp1.50,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,31.6228,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,17.407227427661446,0.0,0.0,0.0,0.0,0.0,0.35428933968072646,0.0,0.0,0.0,0.9975563222076854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002443677792314672,0.0,6.42290465139192,0.0
exp1.45,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,28.1838,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,16.820799415092136,0.0,0.0,0.0,0.0,0.0,0.345392862122718,0.0,0.0,0.0,0.9972426821081715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002757317891828549,0.0,6.17578303383858,0.0
exp1.40,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,25.1189,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,16.421768133350323,0.0,0.0,0.0,0.0,0.0,0.33657266878805625,0.0,0.0,0.0,0.9970045835297003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002995416470299661,0.0,6.007316839804532,0.0
