case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp1.85,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,70.7946,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.7663105615772938,8.198977362926462,0.0,0.0,0.0,0.0,0.0,0.19153150368349897,0.0,0.0,0.4096322086072696,0.5898739216472071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004938697455233276,0.07615586370806694,2.9159173536222247,0.0
exp1.80,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,63.0957,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.7779058772705922,7.989404715451509,0.0,0.0,0.0,0.0,0.0,0.1875591244870283,0.0,0.0,0.4124397631593066,0.5870189206976119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005413161430814831,0.07644405491858328,2.8287978927130553,0.0
exp1.75,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,56.2341,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.7203506122538024,7.859052245257092,0.0,0.0,0.0,0.0,0.0,0.18370173721571892,0.0,0.0,0.40654642001154323,0.5928628008005516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005907791879051504,0.06633651955832445,2.768676356275296,0.0
exp1.70,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,50.1187,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.682192075204585,7.546128975683525,0.0,0.0,0.0,0.0,0.0,0.1796999341464689,0.0,0.0,0.4055490937746999,0.59375728125853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006936249667702031,0.056965097408508525,2.632267472059831,0.0
exp1.65,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,44.6684,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.6782303373773275,7.383443203108625,0.0,0.0,0.0,0.0,0.0,0.17573196375927913,0.0,0.0,0.40567357982867974,0.5935777238445681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007486963267522482,0.055728340518014695,2.562121994148871,0.0
exp1.60,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,39.8107,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.6790130055445278,7.239028104000719,0.0,0.0,0.0,0.0,0.0,0.1719673564120149,0.0,0.0,0.4057726070204054,0.5934244662145417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008029267650529916,0.055789095797461864,2.5017528035820478,0.0
exp1.55,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,35.4813,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.651601686529077,7.0791290776711495,0.0,0.0,0.0,0.0,0.0,0.16830192706273417,0.0,0.0,0.4045079948807098,0.5946112832997028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008807218195874385,0.04967801962036032,2.430480307982794,0.0
exp1.50,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,31.6228,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.6410681753653527,6.945008072576765,0.0,0.0,0.0,0.0,0.0,0.1647806370078489,0.0,0.0,0.40383477475992163,0.5952159788557652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009492463843131556,0.047430212398465024,2.3721126192375435,0.0
exp1.45,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,28.1838,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.5919258507380099,6.811494143668506,0.0,0.0,0.0,0.0,0.0,0.16136233894751612,0.0,0.0,0.39921184708720026,0.5997432204890559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010449324237438804,0.03850002506267706,2.3099969818184265,0.0
exp1.40,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,25.1189,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.6003674782061612,6.66129386412444,0.0,0.0,0.0,0.0,0.0,0.15805805338676013,0.0,0.0,0.4000813262930404,0.5987875962111957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001131077495763824,0.03989811959585598,2.246837128856522,0.0
exp1.35,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,22.3872,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.5710373497590084,6.541172712172004,0.0,0.0,0.0,0.0,0.0,0.1548640546739787,0.0,0.0,0.39707858329171813,0.6016902550015312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012311617067507024,0.034838389822986995,2.1925121913089862,0.0
exp1.30,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,19.9526,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.529235729011986,6.469282439437736,0.0,0.0,0.0,0.0,0.0,0.15178913303962996,0.0,0.0,0.39202537928675363,0.6066590588476034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001315561865642989,0.02838478181711108,2.156584333710735,0.0
exp1.25,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,17.7828,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.5077934482341158,6.282877887723676,0.0,0.0,0.0,0.0,0.0,0.1487467679969762,0.0,0.0,0.38921305333075223,0.60929732477232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014896218969277606,0.02529434586762458,2.075319380956221,0.0
exp1.20,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,15.8489,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.496824600309702,6.149753432720298,0.0,0.0,0.0,0.0,0.0,0.14575340343008167,0.0,0.0,0.3872533821879676,0.6111202071929825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016264106190499409,0.024177980037344896,2.0158623596890703,0.0
exp1.15,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,14.125400000000003,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.4801877430158357,6.017606214202191,0.0,0.0,0.0,0.0,0.0,0.1428315648132216,0.0,0.0,0.3849874235226133,0.6132282947469659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017842817304208774,0.021890661598425374,1.9574235784456917,0.0
exp1.10,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,12.5893,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.4525246306597634,5.9044486944338415,0.0,0.0,0.0,0.0,0.0,0.1399683752123181,0.0,0.0,0.38098666270385817,0.6170632764795676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001950060816574108,0.018318695164826003,1.905299267052896,0.0
exp1.05,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,11.2202,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.4267756647116285,5.78997405133575,0.0,0.0,0.0,0.0,0.0,0.13717304603963834,0.0,0.0,0.37641859535947625,0.6214462686453697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021351359951541403,0.01577781607792563,1.8519750043648124,0.0
exp1.00,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,10.0,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.4151132047373376,5.649871291646451,0.0,0.0,0.0,0.0,0.0,0.13442791631656964,0.0,0.0,0.37464996272162443,0.622988701730065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023613355483104305,0.01433967045245558,1.7899605470532864,0.0
exp0.95,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,8.912510000000001,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.3757679474742806,5.537035381699525,0.0,0.0,0.0,0.0,0.0,0.13172262047683952,0.0,0.0,0.3673935794213647,0.629993811051429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026126095272063837,0.010785475130763913,1.7345739909417923,0.0
exp0.90,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,7.94328,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.3473909057900293,5.430565282472096,0.0,0.0,0.0,0.0,0.0,0.1290622541442847,0.0,0.0,0.361803991291014,0.6353334552146944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002862553494291569,0.008536850366247097,1.6835762583840652,0.0
