case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp0.60,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,3.98,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,9.149662291292053,0.0,0.0,0.0,0.0,0.0,0.2719607204688316,optimal,0.0,0.0,0.0,0.9790257118119485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020974288188051395,0.0,2.3475280261698157,0.0
exp0.55,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,3.55,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,8.88107819999748,0.0,0.0,0.0,0.0,0.0,0.26262816324469335,optimal,0.0,0.0,0.0,0.9775555092787573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022444490721242664,0.0,2.251348787181135,0.0
exp0.50,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,3.16,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,8.525138611762687,0.0,0.0,0.0,0.0,0.0,0.2534534520636732,optimal,0.0,0.0,0.0,0.9753684853101289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024631514689871084,0.0,2.1241264264050357,0.0
exp0.45,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,2.82,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,8.273337792218308,0.0,0.0,0.0,0.0,0.0,0.24479028590057506,optimal,0.0,0.0,0.0,0.9736313768944157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02636862310558428,0.0,2.03431600762082,0.0
exp0.40,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,2.51,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.927003669850457,0.0,0.0,0.0,0.0,0.0,0.23623123253894857,optimal,0.0,0.0,0.0,0.9709422522927752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02905774770722479,0.0,1.9110880182706274,0.0
exp0.35,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,2.24,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.548303536816503,0.0,0.0,0.0,0.0,0.0,0.2279294505342754,optimal,0.0,0.0,0.0,0.9676632198592003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03233678014079974,0.0,1.7766825872768213,0.0
exp0.30,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,2.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.243694800559794,0.0,0.0,0.0,0.0,0.0,0.2198206078441756,optimal,0.0,0.0,0.0,0.9646997575883516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03530024241164851,0.0,1.6688990844732283,0.0
exp0.25,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,1.78,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,6.915306460026778,0.0,0.0,0.0,0.0,0.0,0.21167648733787844,optimal,0.0,0.0,0.0,0.961111705522666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03888829447733388,0.0,1.5530945921004815,0.0
exp0.20,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,1.58,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,6.682769276077835,0.0,0.0,0.0,0.0,0.0,0.2036465909298946,optimal,0.0,0.0,0.0,0.9582395355815341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04176046441846586,0.0,1.471422938033889,0.0
exp0.15,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,1.41,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,6.398782052197483,0.0,0.0,0.0,0.0,0.0,0.19622292528978694,optimal,0.0,0.0,0.0,0.9543205638339338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04567943616606599,0.0,1.3720923327957526,0.0
exp0.10,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,1.26,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,6.142695794497192,0.0,0.0,0.0,0.0,0.0,0.1890736038265884,optimal,0.0,0.0,0.0,0.9503697932689965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496302067310035,0.0,1.2829375142495574,0.0
exp0.05,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,1.12,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,5.940471608887409,0.0,0.0,0.0,0.0,0.0,0.18191408561943245,optimal,0.0,0.0,0.0,0.9468389638084438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053161036191556064,0.0,1.2129454530138302,0.0
exp0.00,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,1.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,5.69948810679746,0.0,0.0,0.0,0.0,0.0,0.1752476601817263,optimal,0.0,0.0,0.0,0.9421618047109994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05783819528900043,0.0,1.1300079500453093,0.0
