case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp3.00,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,1000.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,373.00149007861563,0.0,0.0,0.0,0.0,0.0,0.0,427.8711996892806,optimal,0.0,0.0,0.5794023293730473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4205976706269526,101.972975256576,0.0,0.0
exp2.95,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,891.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,336.93256733394463,0.0,0.0,0.0,0.0,0.0,0.0,381.9827661968019,optimal,0.0,0.0,0.5786615251088628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4213384748911372,92.05698949856743,0.0,0.0
exp2.90,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,794.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,294.1159799282941,0.0,0.0,0.0,0.0,0.0,0.0,341.062225212322,optimal,0.0,0.0,0.5776738493728654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4223261506271347,80.28605948668077,0.0,0.0
exp2.85,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,708.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,250.79233100760558,0.0,0.0,0.0,0.0,0.0,0.0,304.7137855029547,optimal,0.0,0.0,0.5765207132167505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42347928678324953,68.37588432873508,0.0,0.0
exp2.80,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,631.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,236.03734005276667,0.0,0.0,0.0,0.0,0.0,0.0,272.08928142893893,optimal,0.0,0.0,0.5760910407414443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42390895925855565,64.31960258335793,0.0,0.0
exp2.75,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,562.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,213.4045483625757,0.0,0.0,0.0,0.0,0.0,0.0,242.82211389232668,optimal,0.0,0.0,0.5753367879119162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4246632120880837,58.09773665644662,0.0,0.0
exp2.70,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,501.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,195.64470484168527,0.0,0.0,0.0,0.0,0.0,0.0,216.8987932149838,optimal,0.0,0.0,0.574683190688973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42531680931102706,53.215529924511486,0.0,0.0
exp2.65,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,447.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,185.52803352002053,0.0,0.0,0.0,0.0,0.0,0.0,193.91738358092448,optimal,0.0,0.0,0.5742738547616535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42572614523834645,50.434479333633575,0.0,0.0
exp2.60,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,398.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,170.61521719916166,0.0,0.0,0.0,0.0,0.0,0.0,173.04255475708962,optimal,0.0,0.0,0.5735789999598738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42642100004012623,46.33507054036604,0.0,0.0
exp2.55,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,355.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,150.84313595363582,0.0,0.0,0.0,0.0,0.0,0.0,154.68843732489998,optimal,0.0,0.0,0.5725436727659751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4274563272340249,40.90000441626583,0.0,0.0
